CustomerId,France,Germany,Spain,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15587831,0.0,0.6693411726255052,0.3306588273744948,0.5669341172625506,0.6877616796999149,0.0,0,0,0.2717068425927838,0,2
15597897,1.0,0.0,0.0,0.4955636857019456,0.5764517322840921,0.1592728095032425,1,0,0.5869421772311209,0,4
15751392,0.0,0.0,1.0,0.7794975906801187,0.5152601609186693,0.0,1,1,0.8196764161347677,0,9
15676129,1.0,0.0,0.0,0.7742155064085446,0.0,0.0,1,0,0.1559510186460091,0,1
15744914,0.0,1.0,0.0,0.1,0.708369481808331,0.0,1,0,0.5251174789892097,0,3
15674932,0.0,0.0,1.0,0.9,0.0,0.3333333333333333,1,0,0.8877679822219698,0,7
15799507,0.300119849276083,0.699880150723917,0.0,0.3800719095656498,0.2668871147891329,0.2332933835746389,0,0,0.8438730879215208,1,2
15709256,1.0,0.0,0.0,0.9,0.0,0.3333333333333333,1,1,0.8244337993818338,0,9
15783565,0.8313443419162915,0.0,0.1686556580837085,0.2505966974251126,0.5572943150365708,0.3333333333333333,0,0,0.3612423480780547,0,8
15786911,0.4405225166557652,0.0,0.5594774833442347,0.1,0.2467306456575544,0.146840838885255,0,0,0.4061550258160948,0,8
15782316,1.0,0.0,0.0,0.2163744183722545,0.3829857277359235,0.0,0,0,0.0643011818444218,0,2
15591489,1.0,0.0,0.0,0.5,0.5686080750953505,0.0,0,0,0.301430152037046,0,9
15687837,0.5784396602643463,0.4215603397356536,0.0,0.537248271788523,0.5057266309004301,0.1405201132452178,1,0,0.304730132398636,0,4
15642785,1.0,0.0,0.0,0.5,0.4686902160155942,0.3333333333333333,0,0,0.5665992495667616,0,2
15769312,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1,1,0.925603508236382,0,4
15774338,1.0,0.0,0.0,0.4277324255099307,0.3605319921294279,0.0924414183664357,1,1,0.5478884985934163,0,7
15649297,1.0,0.0,0.0,0.4,0.4426734775063453,0.3333333333333333,0,1,0.6283753642493798,0,5
15745606,1.0,0.0,0.0,0.41913893896874,0.0298742365415487,0.31738421752605,0,0,0.4577683528040914,0,9
15626141,1.0,0.0,0.0,0.1,0.6038713566930702,0.3333333333333333,1,1,0.099571032404817,0,7
15652817,0.0,0.0098268415904341,0.990173158409566,0.2,0.4848188206506218,0.0,0,0,0.6739414110016817,0,1
15704483,1.0,0.0,0.0,0.6000000000000001,0.0,0.3333333333333333,0,0,0.5307978889289193,0,7
15775379,1.0,0.0,0.0,0.5438934625451013,0.4724673328227475,0.0,0,0,0.249815021626411,0,9
15777046,1.0,0.0,0.0,0.9,0.5116124638493661,0.0,1,0,0.4302548580420122,0,4
15585084,0.7212079217049697,0.2787920782950303,0.0,0.1,0.3495688151116335,0.2404026405683232,0,0,0.3825520166405102,0,8
15579914,0.0,1.0,0.0,0.2,0.4375753518091749,0.3333333333333333,1,1,0.6986488140878367,0,5
15792727,0.0007267364637881,0.9992732635362118,0.0,0.8999273263536212,0.7025550759008313,0.0,1,0,0.8009561754950115,0,2
15735636,0.61687216067873,0.0,0.38312783932127,0.123374432135746,0.4932026281514512,0.0,0,0,0.2461653873002296,1,8
15721592,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,1,0,0.782299645587629,0,6
15780663,0.0,0.0,1.0,0.6000000000000001,0.5693689660313113,0.6254545672858733,1,0,0.5242053230145206,1,0
15679427,0.6822659161789005,0.3177340838210994,0.0,0.5682265916178901,0.1342517012507669,0.0,1,0,0.5336625423594409,1,1
15675770,1.0,0.0,0.0,0.7927457334875591,0.3927478472458914,0.0,0,1,0.5604229126339823,0,2
15742516,0.7756920628286275,0.2243079371713725,0.0,0.2775692062828628,0.4848689742774607,0.0747693123904575,1,0,0.2135922314550531,0,3
15784063,1.0,0.0,0.0,0.4437865303577923,0.0,0.0,0,0,0.6733955543207522,1,0
15573107,0.630161887151626,0.0,0.369838112848374,0.8,0.2574171128918506,0.1232793709494579,0,0,0.7026406797679778,0,2
15776223,1.0,0.0,0.0,0.4,0.2580335306657775,0.0,1,1,0.5342567952375875,0,4
15597709,1.0,0.0,0.0,0.6000000000000001,0.6142785702354292,0.3333333333333333,1,0,0.8831967487761,1,4
15771316,0.5841693908415961,0.0,0.4158306091584038,0.4247491827475212,0.2421389463107767,0.2772204061056026,0,0,0.5416281133726356,1,0
15628402,1.0,0.0,0.0,0.6257319707926428,0.1162492320240607,0.2475600973578579,1,0,0.0898764833101578,0,9
15717051,1.0,0.0,0.0,0.8871328308882837,0.4089824374499498,0.3333333333333333,1,0,0.7617009831772393,0,8
15743794,0.9591189014732888,0.0,0.040881098526711,0.6081762197053423,0.5198785005224426,0.3197063004910963,0,1,0.8594472624944118,0,9
15810563,0.0,0.0,1.0,0.8,0.0,0.3333333333333333,1,1,0.7997995190617925,0,6
15691877,0.1399462554283251,0.0,0.8600537445716748,0.7580161233715025,0.0,0.0466487518094417,0,0,0.5998686409135783,0,1
15626882,0.0,0.0,1.0,0.5,0.3782455657593886,0.0,1,1,0.2411600948913768,0,6
15720702,1.0,0.0,0.0,0.3,0.0,0.0,1,0,0.609485907022214,1,8
15792378,0.5045626798202325,0.0,0.4954373201797675,0.6000000000000001,0.2884940839592336,0.3302915467865117,1,0,0.6462400801419542,1,0
15660429,0.0,0.0,1.0,0.2,0.6232475105729183,0.3333333333333333,0,1,0.7839768880805461,1,6
15807467,0.8736091832749323,0.1263908167250677,0.0,0.5379172450175203,0.0565622605066358,0.0842605444833785,0,0,0.8891389790126264,1,9
15596250,0.7799598128603737,0.2200401871396262,0.0,0.2559919625720748,0.5571567010779339,0.073346729046542,0,0,0.4714251482114039,0,1
15734438,1.0,0.0,0.0,0.4,0.0,0.3333333333333333,1,0,0.6093005691762258,0,4
15739576,0.0,0.0,1.0,0.8,0.0,0.3333333333333333,1,1,0.0617952685938468,0,6
15705777,0.0,1.0,0.0,1.0,0.5148101366574772,0.0,1,1,0.9664730537975856,0,6
15595010,0.0,0.0,1.0,0.9,0.0,0.3333333333333333,0,0,0.4996643314564834,0,6
15709917,1.0,0.0,0.0,0.3,0.3914049724332298,0.0,0,0,0.6889024238749553,0,4
15691960,1.0,0.0,0.0,0.3239953274452372,0.0,0.3333333333333333,1,1,0.5263389190791526,0,1
15643630,0.0,0.0,1.0,0.9,0.2516057814549326,0.3333333333333333,1,0,0.9261876275135384,1,8
15781619,1.0,0.0,0.0,0.1,0.0,0.0,1,0,0.674904165430581,1,8
15788900,0.0998545099674752,0.0,0.9001454900325248,0.5700436470097575,0.3358378338858689,0.0,0,0,0.8167222594152413,1,0
15787291,0.0,0.0,1.0,0.6000000000000001,0.4496836396085818,0.2440646646026795,1,0,0.7193306509035187,1,0
15662223,0.4996185935023122,0.5003814064976878,0.0,0.2001525625990751,0.4506782046483422,0.5003814064976878,1,0,0.7291601957436076,1,0
15651740,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0,1,0.7460716478304871,0,3
15799357,1.0,0.0,0.0,0.5,0.5435053730381129,0.0,0,0,0.7138614205020665,0,7
15598485,0.0,0.0,1.0,0.8,0.1141883543234625,0.0,1,1,0.475742346587173,0,4
15688137,1.0,0.0,0.0,0.2151880287740256,0.2965550999781,0.3333333333333333,1,0,0.3285031933536578,0,7
15622774,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8397726315713668,0,5
15661969,0.0,0.8008024934201884,0.1991975065798116,0.3402407480260565,0.4884161915252252,0.8008024934201884,1,0,0.6691483382073841,1,0
15610337,0.0,0.0,1.0,0.2,0.4178289679287714,0.0,1,0,0.8751964151079651,0,6
