CustomerId,France,Germany,Spain,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15680392,0.0,1.0,0.0,0.2291613323942423,0.4096508915417748,0.3333333333333333,1,1,0.8906503071255769,0,1
15670080,0.0,1.0,0.0,0.7000000000000001,0.4193097285037124,0.0,0,1,0.6925336653744695,0,4
15790591,0.4320368692638743,0.0,0.5679631307361257,0.6000000000000001,0.3307259999405843,0.3786420871574171,1,0,0.6256680852789466,1,0
15742720,0.5923122588248575,0.4076877411751425,0.0,0.7000000000000001,0.5214560386398827,0.0,1,0,0.6286099945425508,0,9
15737627,0.0,1.0,0.0,0.2,0.4826393457200092,0.3333333333333333,1,0,0.0175942927545804,0,4
15582078,0.8059039311138009,0.1940960688861991,0.0,0.2164576413317194,0.2421657304754893,0.6019679770379337,1,0,0.9019724954142504,0,3
15616358,0.0,0.2286438648676486,0.7713561351323514,0.4228643864867649,0.533537558883603,0.0,0,0,0.7519197353551983,0,7
15723171,1.0,0.0,0.0,0.3426032794974347,0.4902327942880614,0.1420109316581155,1,0,0.2359399076574014,0,2
15679531,1.0,0.0,0.0,0.5,0.5378858404223006,0.0,1,1,0.7598692152937631,0,5
15629739,0.0,1.0,0.0,0.8,0.4000643847069541,0.0,1,1,0.4519556893517656,0,5
15641692,1.0,0.0,0.0,0.771531754671227,0.0496805298381902,0.3017019496346966,1,0,0.8478779667370252,0,4
15580845,0.0,1.0,0.0,0.7000000000000001,0.4060154862079659,0.0,0,1,0.5674777789624642,0,6
15590167,0.0,0.0203602117676234,0.9796397882323764,0.4040720423535247,0.505462641573363,0.0,0,1,0.1053925783864237,0,2
15603274,0.0,0.5075344162306523,0.4924655837693477,0.5477396751308043,0.4173040309326674,0.1691781387435507,0,0,0.6211524889479689,0,9
15593566,1.0,0.0,0.0,0.8975267962755846,0.0023002977358647,0.3319593312642136,0,1,0.0617398867129068,0,1
15657771,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1,1,0.0889723681575777,0,3
15669111,0.0884899941267414,0.9115100058732586,0.0,0.6000000000000001,0.3910475630439659,0.3333333333333333,0,1,0.7738690765890519,0,2
15653404,0.0,0.0,1.0,0.9,0.3159206991173189,0.0,0,1,0.9830152317103154,0,6
15573540,0.1984566678149417,0.0,0.8015433321850582,0.5,0.5343432023615917,0.0661522226049806,0,0,0.1019784377964643,0,1
15714441,0.3027260439518811,0.0,0.6972739560481189,0.6486369780240595,0.3989203314289211,0.4648493040320793,0,0,0.6672455942164637,1,0
15572600,0.4235957636433404,0.0,0.5764042363566596,0.5,0.3842558139308376,0.1411985878811134,0,0,0.0908917657096471,0,1
15666709,0.8193262198354443,0.1806737801645557,0.0,0.4722695120658223,0.1102187867418435,0.273108739945148,1,0,0.897863254931604,0,1
15614878,0.0,1.0,0.0,0.6000000000000001,0.7194964696622442,0.0,1,1,0.6193214654432435,0,6
15603481,0.0,0.0,1.0,0.4,0.0,0.3333333333333333,1,1,0.2922130198986633,0,6
15659206,0.6739025018608178,0.3260974981391822,0.0,0.5326097498139183,0.3877493804808357,0.108699166046394,1,0,0.4974204969600348,0,3
15622631,1.0,0.0,0.0,0.8,0.6154281206365502,0.0,1,0,0.2466126082946137,1,4
15765044,1.0,0.0,0.0,0.3016892064881562,0.0,0.0,0,0,0.5682785430533279,1,0
15792868,1.0,0.0,0.0,0.1,0.0,0.3333333333333333,1,0,0.7855879670628743,0,6
15755003,0.5932378706501568,0.4067621293498432,0.0,0.444057277609906,0.2077439824450274,0.1977459568833856,0,0,0.3842894370341942,0,1
15709621,1.0,0.0,0.0,0.3,0.0,0.3333333333333333,0,1,0.1386256573592327,0,6
15780561,1.0,0.0,0.0,0.9,0.3326322252991244,0.3333333333333333,0,0,0.1943934951517099,0,5
15722090,0.0,0.0,1.0,0.6000000000000001,0.3261024824860166,0.0,1,1,0.8458617249642377,0,5
15576126,1.0,0.0,0.0,0.2,0.5013399265016326,0.0,1,1,0.3526337078031334,0,5
15808995,0.6001790513745842,0.0,0.3998209486254158,0.1200358102749168,0.0,0.200059683791528,0,0,0.2192155810991104,0,9
15655610,0.8196597720888287,0.1803402279111713,0.0,0.0,0.4547804178663862,0.0,1,0,0.7798479357837775,1,0
15589975,1.0,0.0,0.0,0.6000000000000001,0.3876444416137246,0.0,0,1,0.5236473287845378,0,5
15681332,1.0,0.0,0.0,0.6000000000000001,0.0,0.0,1,0,0.7417484150263484,1,1
15656483,1.0,0.0,0.0,0.402362298213927,0.2614106311659319,0.1706038303565449,1,0,0.3523017359196157,0,4
15751747,0.0,1.0,0.0,0.5272142505732824,0.4292473993600699,0.0,1,0,0.6476453625373917,0,1
15641934,0.0,0.0,1.0,0.9,0.2653779070219307,0.0,1,0,0.3937881115323749,1,7
15615330,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1,1,0.8506119449591607,0,5
15730817,0.0,0.0,1.0,0.2095722019207582,0.4317880197351539,0.0,1,0,0.7630925509214217,0,1
15733119,1.0,0.0,0.0,0.8,0.0,0.3333333333333333,1,0,0.4741431700353212,0,7
15670914,1.0,0.0,0.0,0.2,0.0,0.3333333333333333,1,0,0.9036182188402871,0,7
15686463,1.0,0.0,0.0,0.7000000000000001,0.562278453375233,0.0,1,0,0.2639738034506646,1,5
15647333,1.0,0.0,0.0,0.4,0.5460531006832297,0.0,1,0,0.1062340930017909,0,5
15774127,1.0,0.0,0.0,0.3,0.0,0.3333333333333333,1,0,0.3825991767518927,0,3
15604355,1.0,0.0,0.0,0.1,0.3894012106668489,0.0,1,1,0.1535185984978132,0,3
15607874,1.0,0.0,0.0,0.0,0.5757340759349743,0.0,0,1,0.6864664264442799,0,6
15622237,0.0,1.0,0.0,0.1671440434731723,0.4880374997851839,0.4178601086829308,1,0,0.4867251662039198,1,0
15737888,0.0,0.0,1.0,0.2,0.5002462155052676,0.0,1,1,0.3954433495319744,0,9
15680727,1.0,0.0,0.0,0.5,0.486146706019165,0.0,1,0,0.7441158484562547,0,7
15778133,0.0,1.0,0.0,0.8275315679384885,0.4846162331212966,0.4831228804100767,1,0,0.4958316960586572,0,1
15633378,0.0,0.0,1.0,0.9,0.0,0.3333333333333333,1,0,0.8918373631895633,0,6
