CustomerId,France,Germany,Spain,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15684722,1.0,0.0,0.0,0.5,0.4900511598155251,0.3333333333333333,0,0,0.771904572913789,0,2
15738045,0.2019319983049096,0.0,0.7980680016950904,0.7605795994914729,0.5396295404608765,0.2660226672316967,0,0,0.6660810854114569,0,1
15795520,0.0,0.6098802073259209,0.3901197926740791,0.8170359378022238,0.2225644105671811,0.2032934024419736,0,0,0.1252133452849773,0,9
15808831,1.0,0.0,0.0,0.7000000000000001,0.0,0.3333333333333333,1,1,0.6908112636600394,0,6
15627305,0.0,0.0,1.0,0.7000000000000001,0.0,0.0,1,0,0.5342364910914809,1,5
15631482,1.0,0.0,0.0,0.2374677039586967,0.2653610523252719,0.0,1,0,0.4714130167102789,0,8
15666827,0.0,0.0,1.0,0.2349215250511435,0.3701437305250026,0.1124346042092863,1,0,0.7776148430145436,0,2
15802494,0.2166613181331161,0.0,0.7833386818668838,0.6216661318133117,0.534730898041583,0.0722204393777053,1,0,0.6082732187620654,0,2
15649161,0.0,0.0,1.0,0.5732200384843407,0.29678819869931,0.3333333333333333,0,0,0.3835933435381199,0,7
15619938,0.1076919237810057,0.0,0.8923080762189942,0.9,0.5208792901285456,0.0,0,0,0.087240552222792,0,8
15711273,1.0,0.0,0.0,0.696131606972588,0.0064230198270079,0.3290351188584309,1,0,0.8130385272408511,0,2
15669160,0.0,0.8477547202495102,0.1522452797504898,0.7782037761996081,0.4849492149451533,0.2825849067498367,1,0,0.860113078674581,0,2
15769293,0.147403906667199,0.852596093332801,0.0,0.7820768746662408,0.4157842882024807,0.2841986977776003,0,0,0.8835176061478934,0,7
15667602,0.0,0.0,1.0,0.3,0.0,0.3333333333333333,1,0,0.3651103555346002,0,6
15658306,1.0,0.0,0.0,0.4,0.3894250051883616,0.0,1,1,0.3078503130339215,0,6
15797160,1.0,0.0,0.0,0.8,0.0,0.0,1,1,0.9144542815642954,1,2
15689531,0.6718025105657032,0.3281974894342968,0.0,0.3671802510565704,0.1120762407821178,0.2239341701885677,1,0,0.6813313660414104,0,2
15587240,1.0,0.0,0.0,0.4,0.0,0.3333333333333333,0,1,0.9722235280444268,0,3
15785146,0.0,0.0,1.0,0.576478628760117,0.1335160439601711,0.460797714600195,0,0,0.6607046384584624,0,4
15647683,0.0,0.6525485725218563,0.3474514274781437,0.6610194290087426,0.4517080686453182,0.0,0,0,0.2164671995052229,1,4
15730638,0.3957427734479645,0.0,0.6042572265520355,0.5165942187583716,0.2629014599989717,0.0,0,0,0.7011236240192785,0,1
15730493,1.0,0.0,0.0,0.4115590318118611,0.0,0.3333333333333333,1,0,0.3762630322200523,0,3
15625916,0.0,0.0,1.0,0.6000000000000001,0.6442004401069774,0.0,1,0,0.4574480108838225,0,4
15760650,0.0525059883456099,0.94749401165439,0.0,0.194749401165439,0.3293512746135772,0.0175019961152033,1,1,0.0184342868267339,0,3
15567980,0.0,1.0,0.0,0.5,0.4014677831943639,0.0,0,1,0.7043747333205441,1,3
