CustomerId,France,Germany,Spain,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15647099,1.0,0.0,0.0,0.9,0.6221329544597172,0.0,1,0,0.360058673981227,0,5
15707055,0.2302252987385047,0.7697747012614953,0.0,0.8,0.4918829585781223,0.3333333333333333,1,1,0.7318629468870105,0,2
15634007,0.0,1.0,0.0,0.2479658385835176,0.4777991381417154,0.6199145964587941,1,0,0.5249303886601067,1,0
15706762,1.0,0.0,0.0,0.4,0.5811504184826597,0.3333333333333333,1,1,0.2615918170490414,0,4
15783240,1.0,0.0,0.0,0.6116971312221186,0.3240847713745734,0.0588685791852543,1,0,0.6805499903873161,0,4
15751397,0.0,0.0,1.0,0.7810864714842343,0.5135853066332832,0.0,1,1,0.8204637660589102,0,9
15636472,0.1242803045326922,0.0,0.8757196954673078,0.7248560609065385,0.0,0.3333333333333333,0,0,0.8868048231144814,0,2
15813896,1.0,0.0,0.0,0.797424599377593,0.0849552233933538,0.11397266735823,0,0,0.3586898622186313,0,1
15732826,0.0,0.0,1.0,0.6444965273620601,0.447328706792979,0.16299768490804,1,0,0.5548895614601079,0,4
15719289,0.6353715525041759,0.0,0.3646284474958241,0.7364628447495825,0.2086091124754544,0.2430856316638827,1,0,0.5059733025371439,1,0
15689633,0.0,0.0,1.0,0.2,0.4496005529575773,0.0,1,0,0.8982847797520254,0,9
15636684,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,1,1,0.993331638320545,0,7
15795561,1.0,0.0,0.0,0.6129154427961668,0.0,0.0,1,0,0.7353912738457007,1,0
15715111,1.0,0.0,0.0,0.8111798098479952,0.3513391598902295,0.0740168251266706,1,1,0.8096983453166982,0,9
15743116,0.5878032615439039,0.0,0.412196738456096,0.3412196738456096,0.3864479995234518,0.1373989128186986,1,0,0.9546251105236524,0,2
15709578,0.2058646084672315,0.0,0.7941353915327685,0.7588270783065537,0.0,0.0686215361557438,0,0,0.1831009299032292,0,7
15671571,0.3857933639810013,0.6142066360189987,0.0,0.1614206636018998,0.3143019651605316,0.128597787993667,0,1,0.0267127135691167,0,8
15790088,0.8895157241564218,0.1104842758435782,0.0,0.6000000000000001,0.3609246295641587,0.0,0,0,0.9285250389820688,0,7
15811626,0.8779707934589521,0.0,0.1220292065410478,0.0,0.436650043127204,0.0,0,0,0.1672745756348323,0,9
15690276,0.0,1.0,0.0,0.7029454208610009,0.5162130377681361,0.2238585671450004,1,0,0.4450987405132424,1,1
15673352,0.5515202900939875,0.4484797099060125,0.0,0.3860642030657913,0.2283708063746992,0.0,1,0,0.3973674057348421,1,0
15707284,1.0,0.0,0.0,0.6301079675872234,0.5296000345206695,0.1541216801719902,1,0,0.5770241261224457,0,3
15684645,0.0,1.0,0.0,0.9,0.2474240039053306,0.3333333333333333,1,0,0.6453272258195124,0,6
15616785,0.2203400964327444,0.7796599035672556,0.0,0.844068019286549,0.3754541908881013,0.2598866345224185,1,0,0.6690272210061717,0,1
15718454,0.0,0.0,1.0,0.2,0.0,0.3333333333333333,0,0,0.2286834971701221,0,6
15599024,0.0,0.0,1.0,0.8,0.0,0.3333333333333333,0,1,0.9135926556202776,0,3
15734328,0.131966441576998,0.0,0.868033558423002,0.5736067116846005,0.0,0.3333333333333333,1,0,0.7291614176695757,0,4
15773906,1.0,0.0,0.0,0.4,0.0,0.3333333333333333,0,0,0.5526935100147451,0,5
15767106,0.3506574678407007,0.6493425321592993,0.0,0.5103944807044205,0.2964388464802118,0.2337716452271338,1,0,0.5981729593456429,0,2
